student_id,merchant_type,merchant_name,amount,balance,terminal_id,consumed_at,is_valid,batch_no
202201015,1,翡翠湖美食广场1楼06号窗口,16.54,199.34,T00013,2026-05-14 12:20:00,1,gen_20260922_200_30
202201015,1,第一食堂3楼07号窗口,26.52,172.81,T01033,2026-05-14 17:07:00,1,gen_20260922_200_30
202307004,1,教工风味餐厅1楼12号窗口,3.51,430.03,T07073,2026-05-14 07:46:00,1,gen_20260922_200_30
202307004,1,第一食堂3楼11号窗口,7.61,422.42,T07044,2026-05-14 11:01:00,1,gen_20260922_200_30
202307004,1,第三食堂（清真）2楼09号窗口,9.35,413.07,T02005,2026-05-14 18:34:00,1,gen_20260922_200_30
202208002,1,翡翠湖美食广场3楼04号窗口,3.87,178.78,T01064,2026-05-14 07:59:00,1,gen_20260922_200_30
202208002,1,教工风味餐厅2楼03号窗口,15.84,162.93,T05065,2026-05-14 11:27:00,1,gen_20260922_200_30
202208002,1,第一食堂3楼03号窗口,15.52,147.41,T03003,2026-05-14 18:17:00,1,gen_20260922_200_30
202208002,2,文印文具店,38.33,109.08,T00086,2026-05-14 21:19:00,1,gen_20260922_200_30
202406001,1,翡翠湖美食广场3楼08号窗口,12.6,112.97,T00117,2026-05-14 07:50:00,1,gen_20260922_200_30
202406001,1,教工风味餐厅3楼11号窗口,13.7,99.27,T06023,2026-05-14 11:09:00,1,gen_20260922_200_30
202406001,1,教工风味餐厅3楼07号窗口,11.86,87.42,T00073,2026-05-14 17:56:00,1,gen_20260922_200_30
202106001,1,翡翠湖美食广场1楼05号窗口,4.94,91.42,T05057,2026-05-14 07:26:00,1,gen_20260922_200_30
202106001,1,第一食堂1楼12号窗口,18.73,72.69,T03063,2026-05-14 12:55:00,1,gen_20260922_200_30
202106001,2,文印文具店,24.32,48.37,T07100,2026-05-14 18:29:00,1,gen_20260922_200_30
202106001,1,翡翠湖美食广场1楼12号窗口,18.63,364.42,T00005,2026-05-14 18:33:00,1,gen_20260922_200_30
202204004,1,第一食堂1楼10号窗口,4.07,281.37,T00006,2026-05-14 07:56:00,1,gen_20260922_200_30
202204004,1,教工风味餐厅1楼12号窗口,13.79,267.59,T00000,2026-05-14 12:12:00,1,gen_20260922_200_30
202204004,1,第二食堂1楼11号窗口,20.08,247.51,T06031,2026-05-14 16:45:00,1,gen_20260922_200_30
202406002,1,第二食堂3楼04号窗口,7.87,307.1,T05109,2026-05-14 07:48:00,1,gen_20260922_200_30
202406002,1,第一食堂2楼11号窗口,12.61,294.49,T06028,2026-05-14 11:35:00,1,gen_20260922_200_30
202406002,1,第一食堂1楼03号窗口,16.79,277.69,T03102,2026-05-14 18:28:00,1,gen_20260922_200_30
202406002,2,洗护用品店,26.01,251.68,T00074,2026-05-14 20:31:00,1,gen_20260922_200_30
202101003,1,教工风味餐厅2楼04号窗口,11.09,434.81,T03021,2026-05-14 12:14:00,1,gen_20260922_200_30
202101003,1,教工风味餐厅2楼11号窗口,14.03,420.78,T02066,2026-05-14 17:54:00,1,gen_20260922_200_30
202101004,1,第三食堂（清真）2楼03号窗口,18.72,256.86,T05002,2026-05-14 12:08:00,1,gen_20260922_200_30
202403006,1,第一食堂2楼03号窗口,3.68,269.51,T04011,2026-05-14 08:09:00,1,gen_20260922_200_30
202403006,1,教工风味餐厅1楼01号窗口,10.74,258.77,T05064,2026-05-14 18:08:00,1,gen_20260922_200_30
202103001,1,第三食堂（清真）3楼12号窗口,5.86,282.98,T04087,2026-05-14 07:59:00,1,gen_20260922_200_30
202103001,1,第一食堂1楼08号窗口,25.53,257.45,T03090,2026-05-14 11:28:00,1,gen_20260922_200_30
202103001,1,第三食堂（清真）3楼06号窗口,14.12,243.33,T01071,2026-05-14 17:20:00,1,gen_20260922_200_30
202303009,1,教工风味餐厅3楼07号窗口,6.23,234.12,T07055,2026-05-14 08:33:00,1,gen_20260922_200_30
202303009,1,第一食堂2楼08号窗口,9.57,224.54,T04079,2026-05-14 12:30:00,1,gen_20260922_200_30
202303009,2,水果便利店,39.17,185.37,T04075,2026-05-14 16:10:00,1,gen_20260922_200_30
202108002,1,翡翠湖美食广场1楼01号窗口,2.0,115.22,T07105,2026-05-14 08:06:00,1,gen_20260922_200_30
202108002,1,第一食堂2楼01号窗口,5.58,109.64,T04084,2026-05-14 12:59:00,1,gen_20260922_200_30
202108002,1,翡翠湖美食广场3楼05号窗口,10.01,99.63,T00054,2026-05-14 18:40:00,1,gen_20260922_200_30
202403007,1,第二食堂1楼04号窗口,12.64,167.25,T02054,2026-05-14 10:57:00,1,gen_20260922_200_30
202403007,1,翡翠湖美食广场1楼10号窗口,19.54,147.71,T04065,2026-05-14 17:13:00,1,gen_20260922_200_30
202203005,1,第三食堂（清真）3楼12号窗口,5.23,245.06,T05036,2026-05-14 07:41:00,1,gen_20260922_200_30
202203005,1,翡翠湖美食广场3楼09号窗口,12.06,233.0,T02077,2026-05-14 11:29:00,1,gen_20260922_200_30
202203005,1,第二食堂1楼08号窗口,18.16,214.84,T04025,2026-05-14 18:00:00,1,gen_20260922_200_30
202203005,2,佰利源超市,41.04,173.8,T02023,2026-05-14 21:36:00,1,gen_20260922_200_30
202305001,1,翡翠湖美食广场1楼03号窗口,4.69,136.25,T07091,2026-05-14 07:38:00,1,gen_20260922_200_30
202305001,1,第一食堂3楼11号窗口,21.39,114.86,T07012,2026-05-14 17:42:00,1,gen_20260922_200_30
202303010,1,第二食堂3楼05号窗口,5.82,188.19,T05025,2026-05-14 07:36:00,1,gen_20260922_200_30
202303010,1,第二食堂1楼10号窗口,20.11,168.07,T06048,2026-05-14 12:21:00,1,gen_20260922_200_30
202303010,2,文印文具店,53.52,114.55,T05075,2026-05-14 17:28:00,1,gen_20260922_200_30
202303010,1,第二食堂2楼08号窗口,13.98,100.58,T00075,2026-05-14 18:34:00,1,gen_20260922_200_30
202105001,1,第二食堂3楼02号窗口,7.05,90.2,T05043,2026-05-14 07:24:00,1,gen_20260922_200_30
202105001,1,第二食堂3楼08号窗口,9.72,80.48,T05004,2026-05-14 12:41:00,1,gen_20260922_200_30
202105001,1,翡翠湖美食广场3楼05号窗口,12.78,67.7,T07083,2026-05-14 17:27:00,1,gen_20260922_200_30
202205004,1,翡翠湖美食广场3楼11号窗口,5.76,385.09,T04030,2026-05-14 08:36:00,1,gen_20260922_200_30
202205004,1,翡翠湖美食广场1楼12号窗口,5.0,380.09,T03112,2026-05-14 12:00:00,1,gen_20260922_200_30
202205004,1,第二食堂3楼04号窗口,10.73,369.36,T03040,2026-05-14 19:55:00,1,gen_20260922_200_30
202205005,1,第二食堂1楼07号窗口,3.67,96.75,T05039,2026-05-14 07:51:00,1,gen_20260922_200_30
202205005,1,第二食堂1楼10号窗口,7.38,89.37,T05119,2026-05-14 12:08:00,1,gen_20260922_200_30
202205005,1,第三食堂（清真）2楼04号窗口,8.37,81.0,T00076,2026-05-14 17:29:00,1,gen_20260922_200_30
202201016,1,第一食堂3楼07号窗口,4.92,401.13,T07028,2026-05-14 07:37:00,1,gen_20260922_200_30
202201016,1,翡翠湖美食广场3楼07号窗口,13.27,387.85,T03061,2026-05-14 12:31:00,1,gen_20260922_200_30
202107002,1,第二食堂1楼09号窗口,14.46,297.74,T04081,2026-05-14 17:39:00,1,gen_20260922_200_30
202404002,1,第三食堂（清真）1楼02号窗口,17.73,150.06,T06092,2026-05-14 11:47:00,1,gen_20260922_200_30
202404002,1,教工风味餐厅3楼04号窗口,21.04,129.02,T01048,2026-05-14 18:38:00,1,gen_20260922_200_30
202308004,1,教工风味餐厅2楼12号窗口,2.81,120.04,T01014,2026-05-14 08:34:00,1,gen_20260922_200_30
202308004,1,翡翠湖美食广场3楼05号窗口,12.96,107.09,T01099,2026-05-14 11:45:00,1,gen_20260922_200_30
202308004,1,第一食堂2楼06号窗口,6.0,101.09,T01084,2026-05-14 18:05:00,1,gen_20260922_200_30
202303011,1,教工风味餐厅3楼09号窗口,2.0,93.37,T04058,2026-05-14 07:54:00,1,gen_20260922_200_30
202303011,1,翡翠湖美食广场1楼01号窗口,13.54,79.83,T07111,2026-05-14 11:16:00,1,gen_20260922_200_30
202303011,1,第一食堂1楼06号窗口,7.36,72.47,T06062,2026-05-14 18:10:00,1,gen_20260922_200_30
202402003,1,第一食堂3楼11号窗口,4.9,212.42,T06068,2026-05-14 08:30:00,1,gen_20260922_200_30
202202004,1,第二食堂1楼06号窗口,10.42,180.17,T02054,2026-05-14 12:15:00,1,gen_20260922_200_30
202202004,1,翡翠湖美食广场1楼02号窗口,21.9,158.27,T04027,2026-05-14 17:05:00,1,gen_20260922_200_30
202102003,1,翡翠湖美食广场2楼12号窗口,18.27,398.25,T01099,2026-05-14 12:33:00,1,gen_20260922_200_30
202104003,1,第一食堂2楼09号窗口,6.92,166.72,T07115,2026-05-14 07:30:00,1,gen_20260922_200_30
202104003,1,教工风味餐厅2楼09号窗口,18.89,147.83,T02062,2026-05-14 11:17:00,1,gen_20260922_200_30
202104003,1,翡翠湖美食广场3楼06号窗口,24.34,123.49,T05043,2026-05-14 17:45:00,1,gen_20260922_200_30
202306004,1,第一食堂2楼12号窗口,10.95,43.13,T05009,2026-05-14 08:19:00,1,gen_20260922_200_30
202306004,1,第二食堂1楼03号窗口,13.51,339.21,T02110,2026-05-14 18:23:00,1,gen_20260922_200_30
202301007,1,教工风味餐厅3楼04号窗口,6.57,423.47,T01080,2026-05-14 08:12:00,1,gen_20260922_200_30
202301007,1,翡翠湖美食广场1楼04号窗口,9.3,414.16,T01000,2026-05-14 12:14:00,1,gen_20260922_200_30
202301007,1,教工风味餐厅1楼08号窗口,21.05,393.12,T02068,2026-05-14 16:39:00,1,gen_20260922_200_30
202305002,1,第一食堂3楼01号窗口,4.83,193.64,T04115,2026-05-14 08:13:00,1,gen_20260922_200_30
202305002,1,第一食堂1楼06号窗口,7.06,186.58,T02030,2026-05-14 11:05:00,1,gen_20260922_200_30
202303012,1,第三食堂（清真）3楼10号窗口,6.82,380.39,T01101,2026-05-14 08:34:00,1,gen_20260922_200_30
202303012,1,第三食堂（清真）3楼01号窗口,10.75,369.64,T05061,2026-05-14 11:45:00,1,gen_20260922_200_30
202102004,1,第二食堂3楼12号窗口,7.57,52.33,T03089,2026-05-14 06:50:00,1,gen_20260922_200_30
202102004,1,第一食堂3楼02号窗口,7.96,44.37,T00110,2026-05-14 11:09:00,1,gen_20260922_200_30
202402004,1,第三食堂（清真）1楼12号窗口,9.01,232.7,T04083,2026-05-14 07:59:00,1,gen_20260922_200_30
202402004,1,第三食堂（清真）1楼01号窗口,20.33,212.37,T07033,2026-05-14 12:35:00,1,gen_20260922_200_30
202203006,1,第三食堂（清真）2楼08号窗口,14.77,549.53,T02103,2026-05-14 11:42:00,1,gen_20260922_200_30
202203006,1,翡翠湖美食广场1楼09号窗口,11.01,538.52,T06058,2026-05-14 16:44:00,1,gen_20260922_200_30
202201017,1,第三食堂（清真）2楼04号窗口,4.28,441.32,T01117,2026-05-14 07:57:00,1,gen_20260922_200_30
202201017,1,教工风味餐厅2楼01号窗口,12.34,428.98,T01052,2026-05-14 12:31:00,1,gen_20260922_200_30
202201017,1,第一食堂3楼03号窗口,13.29,415.69,T02114,2026-05-14 16:47:00,1,gen_20260922_200_30
202201017,2,洗护用品店,8.69,407.0,T01017,2026-05-14 22:16:00,1,gen_20260922_200_30
202205006,1,第一食堂3楼08号窗口,4.79,118.25,T07006,2026-05-14 08:59:00,1,gen_20260922_200_30
202205006,1,第二食堂2楼11号窗口,11.23,107.03,T01013,2026-05-14 12:52:00,1,gen_20260922_200_30
202205006,1,第二食堂1楼03号窗口,17.01,90.01,T06016,2026-05-14 17:55:00,1,gen_20260922_200_30
202402005,1,翡翠湖美食广场1楼10号窗口,12.06,356.21,T02078,2026-05-14 07:50:00,1,gen_20260922_200_30
202402005,1,翡翠湖美食广场2楼11号窗口,22.14,334.08,T04072,2026-05-14 11:01:00,1,gen_20260922_200_30
202402005,1,翡翠湖美食广场2楼12号窗口,16.38,317.7,T03004,2026-05-14 17:25:00,1,gen_20260922_200_30
202306005,1,翡翠湖美食广场3楼02号窗口,7.58,330.65,T02066,2026-05-14 08:13:00,1,gen_20260922_200_30
202306005,1,第一食堂2楼07号窗口,9.67,320.99,T01108,2026-05-14 12:56:00,1,gen_20260922_200_30
202306005,1,第一食堂1楼03号窗口,20.27,300.72,T04087,2026-05-14 18:38:00,1,gen_20260922_200_30
202402006,1,第一食堂1楼11号窗口,3.35,418.87,T03075,2026-05-14 08:25:00,1,gen_20260922_200_30
202402006,1,第一食堂3楼02号窗口,5.83,413.05,T01116,2026-05-14 11:24:00,1,gen_20260922_200_30
202402006,1,第一食堂2楼10号窗口,13.56,399.49,T04013,2026-05-14 19:10:00,1,gen_20260922_200_30
202405002,1,教工风味餐厅2楼11号窗口,7.23,92.06,T07026,2026-05-14 08:16:00,1,gen_20260922_200_30
202405002,1,教工风味餐厅2楼04号窗口,10.91,81.14,T06038,2026-05-14 11:30:00,1,gen_20260922_200_30
202405002,1,翡翠湖美食广场1楼02号窗口,15.91,65.24,T07058,2026-05-14 18:14:00,1,gen_20260922_200_30
202403008,1,第三食堂（清真）3楼03号窗口,17.91,210.95,T01047,2026-05-14 17:46:00,1,gen_20260922_200_30
202301008,1,第一食堂3楼09号窗口,2.62,251.61,T01023,2026-05-14 08:15:00,1,gen_20260922_200_30
202301008,1,教工风味餐厅1楼10号窗口,14.27,237.34,T06039,2026-05-14 10:59:00,1,gen_20260922_200_30
202106002,1,第一食堂1楼01号窗口,4.94,411.29,T07058,2026-05-14 07:51:00,1,gen_20260922_200_30
202106002,1,教工风味餐厅3楼06号窗口,13.14,398.14,T07080,2026-05-14 12:16:00,1,gen_20260922_200_30
202106002,1,教工风味餐厅2楼08号窗口,12.45,385.69,T02042,2026-05-14 17:14:00,1,gen_20260922_200_30
202402007,1,教工风味餐厅2楼07号窗口,9.0,316.65,T03012,2026-05-14 18:08:00,1,gen_20260922_200_30
202201018,1,第三食堂（清真）3楼01号窗口,5.08,240.08,T07110,2026-05-14 09:07:00,1,gen_20260922_200_30
202201018,1,翡翠湖美食广场1楼03号窗口,15.17,224.91,T00015,2026-05-14 11:40:00,1,gen_20260922_200_30
202201018,1,翡翠湖美食广场1楼06号窗口,9.12,215.8,T07004,2026-05-14 19:08:00,1,gen_20260922_200_30
202203007,1,翡翠湖美食广场1楼09号窗口,7.87,177.08,T04023,2026-05-14 12:34:00,1,gen_20260922_200_30
202203007,1,第三食堂（清真）3楼11号窗口,12.12,164.96,T02019,2026-05-14 17:30:00,1,gen_20260922_200_30
202204006,1,第三食堂（清真）1楼01号窗口,6.41,446.32,T04005,2026-05-14 07:57:00,1,gen_20260922_200_30
202204006,1,教工风味餐厅2楼10号窗口,32.09,414.23,T04072,2026-05-14 11:27:00,1,gen_20260922_200_30
202204006,1,第一食堂3楼08号窗口,27.85,386.38,T06112,2026-05-14 17:01:00,1,gen_20260922_200_30
202403009,1,教工风味餐厅1楼04号窗口,5.0,135.5,T01086,2026-05-14 08:17:00,1,gen_20260922_200_30
202403009,1,第三食堂（清真）3楼11号窗口,17.47,118.02,T00035,2026-05-14 12:22:00,1,gen_20260922_200_30
202403009,1,翡翠湖美食广场2楼07号窗口,12.82,105.21,T05085,2026-05-14 17:49:00,1,gen_20260922_200_30
202202005,1,第三食堂（清真）1楼11号窗口,3.85,338.88,T01046,2026-05-14 07:24:00,1,gen_20260922_200_30
202202005,1,第二食堂3楼02号窗口,10.92,327.96,T06113,2026-05-14 11:20:00,1,gen_20260922_200_30
202202005,1,教工风味餐厅2楼06号窗口,9.57,318.39,T02096,2026-05-14 19:45:00,1,gen_20260922_200_30
202305003,1,第二食堂2楼01号窗口,3.96,394.08,T01062,2026-05-14 08:14:00,1,gen_20260922_200_30
202305003,1,第二食堂3楼05号窗口,24.01,370.07,T03058,2026-05-14 18:00:00,1,gen_20260922_200_30
202305003,5,翡翠湖美食广场夜宵档,10.38,359.69,T00083,2026-05-14 22:30:00,1,gen_20260922_200_30
202402008,1,翡翠湖美食广场1楼11号窗口,7.58,40.86,T01112,2026-05-14 08:30:00,1,gen_20260922_200_30
202402008,1,第二食堂1楼11号窗口,14.99,480.32,T02017,2026-05-14 11:07:00,1,gen_20260922_200_30
202402008,1,第二食堂1楼03号窗口,15.95,464.37,T03020,2026-05-14 17:06:00,1,gen_20260922_200_30
202402008,2,洗护用品店,28.61,435.76,T06006,2026-05-14 17:33:00,1,gen_20260922_200_30
202403010,1,翡翠湖美食广场1楼10号窗口,4.98,192.18,T04036,2026-05-14 07:51:00,1,gen_20260922_200_30
202403010,1,第三食堂（清真）1楼11号窗口,10.99,181.19,T01103,2026-05-14 12:13:00,1,gen_20260922_200_30
202403011,1,第一食堂3楼01号窗口,3.15,131.29,T03065,2026-05-14 07:46:00,1,gen_20260922_200_30
202403011,1,第三食堂（清真）1楼03号窗口,9.89,121.39,T02004,2026-05-14 13:08:00,1,gen_20260922_200_30
202403011,1,教工风味餐厅2楼06号窗口,8.85,112.55,T03030,2026-05-14 17:57:00,1,gen_20260922_200_30
202403012,1,翡翠湖美食广场3楼11号窗口,4.27,171.18,T02089,2026-05-14 06:46:00,1,gen_20260922_200_30
202403012,1,翡翠湖美食广场1楼04号窗口,14.27,156.91,T06084,2026-05-14 12:10:00,1,gen_20260922_200_30
202403012,1,第三食堂（清真）1楼01号窗口,13.14,143.76,T06017,2026-05-14 16:39:00,1,gen_20260922_200_30
202301009,1,第二食堂1楼08号窗口,6.76,514.56,T03078,2026-05-14 07:37:00,1,gen_20260922_200_30
202301009,2,水果便利店,16.02,498.54,T03001,2026-05-14 19:12:00,1,gen_20260922_200_30
202301009,1,教工风味餐厅3楼07号窗口,8.93,489.61,T06016,2026-05-14 19:22:00,1,gen_20260922_200_30
202204007,1,第一食堂3楼09号窗口,5.29,349.31,T04114,2026-05-14 07:38:00,1,gen_20260922_200_30
202204007,1,教工风味餐厅1楼09号窗口,13.66,335.65,T04091,2026-05-14 11:50:00,1,gen_20260922_200_30
202204007,1,翡翠湖美食广场3楼04号窗口,14.02,321.64,T05052,2026-05-14 18:16:00,1,gen_20260922_200_30
202207002,1,第二食堂3楼05号窗口,5.52,264.61,T04080,2026-05-14 08:21:00,1,gen_20260922_200_30
202207002,1,翡翠湖美食广场2楼03号窗口,11.11,253.5,T01113,2026-05-14 13:03:00,1,gen_20260922_200_30
202207002,2,校园生活超市,18.61,234.89,T06024,2026-05-14 18:10:00,1,gen_20260922_200_30
202207003,1,第一食堂3楼10号窗口,4.44,218.39,T01034,2026-05-14 07:42:00,1,gen_20260922_200_30
202207003,1,教工风味餐厅2楼07号窗口,10.25,208.14,T00023,2026-05-14 12:27:00,1,gen_20260922_200_30
202207003,1,第二食堂2楼08号窗口,6.68,201.46,T06035,2026-05-14 18:24:00,1,gen_20260922_200_30
202201019,1,教工风味餐厅1楼04号窗口,14.34,426.04,T02034,2026-05-14 08:07:00,1,gen_20260922_200_30
202201019,1,第三食堂（清真）2楼09号窗口,20.0,406.05,T03093,2026-05-14 11:42:00,1,gen_20260922_200_30
202201019,1,翡翠湖美食广场2楼10号窗口,9.87,396.17,T02050,2026-05-14 18:10:00,1,gen_20260922_200_30
202201019,2,佰利源超市,14.25,381.92,T04058,2026-05-14 19:33:00,1,gen_20260922_200_30
202203008,1,第二食堂2楼12号窗口,4.56,430.29,T00103,2026-05-14 07:57:00,1,gen_20260922_200_30
202203008,1,第三食堂（清真）1楼07号窗口,8.59,421.69,T01075,2026-05-14 11:20:00,1,gen_20260922_200_30
202203008,1,翡翠湖美食广场3楼12号窗口,11.28,410.41,T06056,2026-05-14 18:24:00,1,gen_20260922_200_30
202101005,1,第一食堂2楼02号窗口,3.34,406.36,T01039,2026-05-14 07:52:00,1,gen_20260922_200_30
202101005,1,翡翠湖美食广场2楼11号窗口,7.61,398.75,T02117,2026-05-14 11:15:00,1,gen_20260922_200_30
202201020,1,翡翠湖美食广场3楼07号窗口,35.0,166.34,T02025,2026-05-14 12:22:00,1,gen_20260922_200_30
202201020,1,第二食堂3楼01号窗口,26.59,139.74,T07085,2026-05-14 17:56:00,1,gen_20260922_200_30
202201020,2,水果便利店,41.51,98.23,T04084,2026-05-14 21:18:00,1,gen_20260922_200_30
202402009,1,翡翠湖美食广场2楼09号窗口,9.95,175.41,T06052,2026-05-14 07:32:00,1,gen_20260922_200_30
202402009,1,第三食堂（清真）1楼02号窗口,17.58,157.83,T06007,2026-05-14 11:47:00,1,gen_20260922_200_30
202401007,1,第一食堂2楼03号窗口,4.69,496.73,T01084,2026-05-14 07:44:00,1,gen_20260922_200_30
202401007,1,第一食堂3楼08号窗口,11.05,485.67,T01095,2026-05-14 11:42:00,1,gen_20260922_200_30
202401007,1,教工风味餐厅3楼05号窗口,16.1,469.57,T04036,2026-05-14 18:30:00,1,gen_20260922_200_30
202202006,1,第三食堂（清真）1楼07号窗口,9.47,160.25,T00070,2026-05-14 08:05:00,1,gen_20260922_200_30
202202006,1,第一食堂2楼01号窗口,17.75,142.5,T06063,2026-05-14 11:37:00,1,gen_20260922_200_30
202202006,1,教工风味餐厅1楼02号窗口,11.91,130.59,T06080,2026-05-14 19:24:00,1,gen_20260922_200_30
202408002,1,第三食堂（清真）2楼07号窗口,6.08,232.09,T06082,2026-05-14 08:45:00,1,gen_20260922_200_30
202408002,1,教工风味餐厅3楼12号窗口,13.01,219.08,T04066,2026-05-14 11:57:00,1,gen_20260922_200_30
202408002,1,第二食堂3楼03号窗口,12.41,206.67,T07093,2026-05-14 17:27:00,1,gen_20260922_200_30
202306006,1,翡翠湖美食广场1楼05号窗口,6.2,290.49,T03090,2026-05-14 07:10:00,1,gen_20260922_200_30
202306006,1,第三食堂（清真）1楼08号窗口,13.57,276.92,T06009,2026-05-14 11:39:00,1,gen_20260922_200_30
202105002,1,第三食堂（清真）2楼09号窗口,2.62,153.73,T02035,2026-05-14 08:18:00,1,gen_20260922_200_30
202105002,2,文印文具店,33.95,119.79,T05011,2026-05-14 17:59:00,1,gen_20260922_200_30
202105002,1,第一食堂1楼11号窗口,20.23,99.56,T03117,2026-05-14 18:01:00,1,gen_20260922_200_30
202304006,1,翡翠湖美食广场2楼12号窗口,15.17,151.29,T00003,2026-05-14 16:32:00,1,gen_20260922_200_30
202201021,1,第一食堂2楼01号窗口,10.0,198.56,T02087,2026-05-14 12:50:00,1,gen_20260922_200_30
202201021,1,第二食堂2楼04号窗口,13.34,185.22,T01068,2026-05-14 18:37:00,1,gen_20260922_200_30
202302007,1,第一食堂1楼10号窗口,6.79,214.77,T06005,2026-05-14 07:47:00,1,gen_20260922_200_30
202302007,1,翡翠湖美食广场2楼12号窗口,16.37,198.4,T02041,2026-05-14 11:58:00,1,gen_20260922_200_30
202302007,5,第三食堂（清真）夜宵档,13.37,185.03,T02026,2026-05-14 23:24:00,1,gen_20260922_200_30
202406003,1,第一食堂1楼07号窗口,11.68,275.18,T00046,2026-05-14 11:15:00,1,gen_20260922_200_30
202406003,1,翡翠湖美食广场3楼04号窗口,9.76,265.43,T01038,2026-05-14 17:20:00,1,gen_20260922_200_30
202303013,1,第三食堂（清真）3楼02号窗口,7.72,61.83,T00089,2026-05-14 08:27:00,1,gen_20260922_200_30
202303013,1,第一食堂2楼10号窗口,24.33,37.5,T00040,2026-05-14 12:11:00,1,gen_20260922_200_30
202303013,1,教工风味餐厅3楼11号窗口,16.94,395.95,T00004,2026-05-14 17:05:00,1,gen_20260922_200_30
202303013,2,水果便利店,25.47,370.48,T06082,2026-05-14 17:32:00,1,gen_20260922_200_30
202401008,1,第二食堂3楼08号窗口,7.29,418.91,T04064,2026-05-14 07:09:00,1,gen_20260922_200_30
202401008,2,洗护用品店,19.29,399.61,T01066,2026-05-14 19:31:00,1,gen_20260922_200_30
202304007,1,第一食堂3楼09号窗口,5.61,285.52,T04075,2026-05-14 07:09:00,1,gen_20260922_200_30
202304007,1,教工风味餐厅3楼08号窗口,7.05,278.48,T02024,2026-05-14 11:17:00,1,gen_20260922_200_30
202304008,1,翡翠湖美食广场2楼09号窗口,8.63,222.61,T05042,2026-05-14 06:58:00,1,gen_20260922_200_30
202304008,1,教工风味餐厅3楼11号窗口,11.99,210.62,T06089,2026-05-14 12:36:00,1,gen_20260922_200_30
202304008,1,第三食堂（清真）3楼02号窗口,14.3,196.31,T04052,2026-05-14 18:31:00,1,gen_20260922_200_30
202406004,1,教工风味餐厅3楼05号窗口,6.4,257.08,T01036,2026-05-14 07:24:00,1,gen_20260922_200_30
202406004,1,教工风味餐厅2楼05号窗口,8.9,248.18,T03040,2026-05-14 12:30:00,1,gen_20260922_200_30
202406004,1,第二食堂3楼04号窗口,16.96,231.22,T06062,2026-05-14 18:34:00,1,gen_20260922_200_30
202204008,1,第一食堂2楼01号窗口,8.89,76.12,T06063,2026-05-14 07:25:00,1,gen_20260922_200_30
202204008,1,第一食堂1楼03号窗口,13.15,62.97,T05084,2026-05-14 12:08:00,1,gen_20260922_200_30
202204008,1,教工风味餐厅2楼07号窗口,11.67,51.3,T07011,2026-05-14 17:59:00,1,gen_20260922_200_30
202206004,1,第一食堂2楼04号窗口,4.64,250.07,T03007,2026-05-14 08:09:00,1,gen_20260922_200_30
202204009,1,第三食堂（清真）1楼11号窗口,6.93,130.48,T05091,2026-05-14 07:39:00,1,gen_20260922_200_30
202204009,1,第一食堂2楼02号窗口,9.83,120.65,T03064,2026-05-14 12:03:00,1,gen_20260922_200_30
202204009,1,教工风味餐厅2楼06号窗口,6.0,114.65,T04093,2026-05-14 19:15:00,1,gen_20260922_200_30
202407004,1,第三食堂（清真）1楼09号窗口,7.66,381.52,T04018,2026-05-14 08:24:00,1,gen_20260922_200_30
202407004,1,第三食堂（清真）3楼04号窗口,13.67,367.85,T05055,2026-05-14 11:51:00,1,gen_20260922_200_30
202407004,1,第三食堂（清真）1楼08号窗口,15.7,352.15,T03068,2026-05-14 18:09:00,1,gen_20260922_200_30
202108004,1,第一食堂3楼03号窗口,6.81,99.08,T07074,2026-05-14 08:15:00,1,gen_20260922_200_30
202108004,1,第一食堂3楼01号窗口,20.72,78.36,T02089,2026-05-14 12:04:00,1,gen_20260922_200_30
202108004,1,第二食堂1楼09号窗口,9.25,69.11,T06099,2026-05-14 17:54:00,1,gen_20260922_200_30
202205007,1,第一食堂1楼12号窗口,5.23,455.14,T03081,2026-05-14 08:17:00,1,gen_20260922_200_30
202205007,1,教工风味餐厅2楼01号窗口,13.98,441.16,T05036,2026-05-14 16:55:00,1,gen_20260922_200_30
202402010,1,翡翠湖美食广场2楼09号窗口,5.43,181.97,T05088,2026-05-14 13:08:00,1,gen_20260922_200_30
202301010,1,第一食堂2楼12号窗口,11.89,399.71,T03086,2026-05-14 07:52:00,1,gen_20260922_200_30
202301010,1,第二食堂1楼02号窗口,9.34,390.37,T04070,2026-05-14 10:50:00,1,gen_20260922_200_30
202301010,1,翡翠湖美食广场3楼07号窗口,12.6,377.77,T04066,2026-05-14 18:15:00,1,gen_20260922_200_30
202301010,5,教工风味餐厅夜宵档,12.84,364.93,T00073,2026-05-14 23:59:00,1,gen_20260922_200_30
202306007,1,第二食堂3楼03号窗口,5.9,166.07,T07031,2026-05-14 07:07:00,1,gen_20260922_200_30
202306007,1,翡翠湖美食广场3楼08号窗口,13.78,152.28,T00062,2026-05-14 12:20:00,1,gen_20260922_200_30
202306007,1,第二食堂2楼11号窗口,16.47,135.82,T03071,2026-05-14 17:31:00,1,gen_20260922_200_30
202306007,5,第一食堂夜宵档,6.73,129.08,T01037,2026-05-14 22:37:00,1,gen_20260922_200_30
202402011,1,教工风味餐厅3楼10号窗口,6.86,288.98,T05102,2026-05-14 07:54:00,1,gen_20260922_200_30
